Date,Open,High,Low,Close,Volume
2010-03-30,61.969415487256015,62.03889465332031,61.85129507393407,62.03889465332031,246500
2010-03-31,62.156983591246096,62.24036173596484,62.0805549504835,62.184776306152344,398900
2010-04-01,62.09070772783066,62.125549214206245,61.97225517985679,62.05586624145508,397600
2010-04-05,61.62383111770203,61.686539382902026,61.40085953688793,61.498409271240234,656100
2010-04-06,61.707494786036136,61.73536692192579,61.57510878564324,61.67962265014649,566100
2010-04-07,61.67257970178275,62.1324560654486,61.65864099363738,62.06277847290039,562000
2010-04-08,62.12558975010841,62.230103645299835,61.95835688566631,61.99319839477539,465400
2010-04-09,61.90948457965859,62.083681219058896,61.83980698711037,62.06277847290039,314600
2010-04-12,62.16038292346453,62.299743547384864,62.09767462974856,62.23006057739258,402000
2010-04-13,62.38337744144951,62.42518298589664,62.24402208258162,62.348541259765625,309100
2010-04-14,62.34853008218619,62.41123838761481,62.15342517225607,62.18129730224609,315800
2010-04-15,62.090747021588804,62.341590997257676,62.06287487806251,62.285846710205085,299900
2010-04-16,62.39035124054665,62.68300070461808,62.31370419289939,62.6620979309082,409900
2010-04-19,62.60632739885137,62.62723016379429,62.46000272818662,62.5087776184082,215300
2010-04-20,62.48093022688741,62.53667449951172,62.39731913401738,62.53667449951172,171300
2010-04-21,62.59941640431545,62.76664931191034,62.536708051019325,62.73877716064453,446500
2010-04-22,62.815355990147005,62.88503363456263,62.571481576660574,62.59238433837891,169300
2010-04-23,62.43910802887352,62.487882925395645,62.355491642236295,62.41820526123047,174200
2010-04-26,62.557590886430575,62.57849366419692,62.39733271284355,62.46004104614258,161900
2010-04-27,62.74571123511208,63.08713559295728,62.67602823810726,63.04533004760742,442800
2010-04-28,62.82235141710392,62.9129318608236,62.61331308105454,62.724796295166016,409700
2010-04-29,62.71783197192804,62.871126042211415,62.63421557466465,62.829315185546875,350500
2010-04-30,62.9059933422758,63.21955100009115,62.89902397670613,63.21258163452148,423200
2010-05-03,63.01891113026016,63.095789458182836,62.976979435796025,63.04686737060547,300500
2010-05-04,63.43129292301014,63.52214675362558,63.32645829869357,63.47322463989258,355000
2010-05-05,63.72482486942608,64.01136715166415,63.58504892669196,63.71783447265625,672000
2010-05-06,63.76671912879114,65.03869865609914,63.66887495992954,64.41668701171875,902400
2010-05-07,64.24899479153378,64.82208470719708,64.14416016493828,64.24200439453125,3856500
2010-05-10,63.59204900210809,63.88558708251541,63.58506393579987,63.75279617309571,836200
2010-05-11,63.88562065188091,63.92056199811734,63.6200386934887,63.829708099365234,891400
2010-05-12,63.75277210387002,63.8366355248003,63.62697164036494,63.66890335083008,424000
2010-05-13,63.843658447265625,63.89957097777824,63.52216939498669,63.843658447265625,420300
2010-05-14,64.13017335269085,64.44467184470383,64.08823631020869,64.25597381591797,488700
2010-05-17,64.24902477013886,64.5285821274648,64.0882775567397,64.1162338256836,535100
2010-05-18,64.14421369985884,64.63344058824421,64.11625742062695,64.58451843261719,1711400
2010-05-19,64.59845676009125,64.91994578821932,64.56351009811803,64.64038848876953,839700
2010-05-20,65.14357816789591,65.43711087702367,65.0317584686567,65.26937866210938,1221600
2010-05-21,65.79354244076394,65.84246455593409,65.18550586755445,65.3043212890625,1196200
2010-05-24,65.36022846917791,65.46506309657413,65.22744291777931,65.3043212890625,2949400
2010-05-25,65.7166980390943,65.83550818990585,65.43015559701271,65.52799987792969,1064000
2010-05-26,65.31829375138801,65.4161379772349,65.07368318677078,65.39517211914062,551600
2010-05-27,64.91296172729665,64.92694252629578,64.69630733182281,64.77318572998047,522800
2010-05-28,64.92692783070748,65.09466005594483,64.80112732875165,65.06670379638672,511700
2010-06-01,65.29094477957858,65.31196934554609,64.98958019094823,65.15077209472656,978900
2010-06-02,65.12281016055282,65.19990388640981,64.7513614889039,64.7793960571289,519100
2010-06-03,64.57610947717407,64.87046424076954,64.53406032438726,64.68824768066406,274300
2010-06-04,65.3119817859256,65.60633645962062,65.2418927566287,65.58531188964844,728300
2010-06-07,65.50825533107741,65.86568926413892,65.47321079658394,65.85166931152344,413800
2010-06-08,65.65540932683408,65.82361126889239,65.62036480484373,65.64839935302734,604300
2010-06-09,65.46619185342253,65.73251207738934,65.38909817202928,65.6554183959961,264000
2010-06-10,65.38211712912847,65.41015169358998,65.01767313817521,65.04570770263672,655200
2010-06-11,65.3470292969099,65.5713003169847,65.1788273686145,65.45916748046875,404800
2010-06-14,65.12983729622226,65.41017770527402,65.04573356939216,65.40316772460938,627700
2010-06-15,65.41707476266205,65.48015379081538,65.10870563215171,65.19981384277344,1114400
2010-06-16,65.39611757198034,65.43817208308614,65.19287103394566,65.3821029663086,621900
2010-06-17,65.45219200113903,65.7886013820635,65.45219200113903,65.69048309326172,792500
2010-06-18,65.64842031212046,65.67645486925446,65.550302035674,65.55731201171875,463400
2010-06-21,65.19987261994078,65.53628193026938,65.1788480406161,65.50824737548828,569100
2010-06-22,65.55731993866691,65.92876850827774,65.5222754012507,65.9007339477539,549200
2010-06-23,65.96379478015889,66.25113958863174,65.94977483025629,66.14601135253906,632500
2010-06-24,66.27918476859001,66.3422638591774,65.99884454307453,66.08995819091797,1075100
2010-06-25,66.02687400525785,66.35627334379151,66.01285940123381,66.19507598876953,455400
2010-06-28,66.42626768648087,66.67156302971003,66.42626768648087,66.66455841064453,924300
2010-06-29,66.81881020122282,67.00103208144112,66.79078100153667,66.95197296142578,920400
2010-06-30,67.00806832961548,67.05011749267578,66.8118317726072,67.05011749267578,891500
2010-07-01,67.05578077679093,67.34387261375164,66.99253770563914,67.02064514160156,1293700
2010-07-02,66.90113067626953,67.04869055787123,66.80978561459429,66.90113067626953,1072400
2010-07-06,66.86606610315016,67.15415795656038,66.78877199007644,67.06281280517578,914100
2010-07-07,67.11196412713461,67.11898696211776,66.8308952604698,66.85197448730469,473900
2010-07-08,66.64819720990761,66.78170612281141,66.54982391438139,66.69036102294922,508400
2010-07-09,66.59891944997948,66.65513421650073,66.51460266113281,66.51460266113281,439800
2010-07-12,66.62714385986328,66.79578309469662,66.57795719299753,66.62714385986328,685200
2010-07-13,66.49356041191996,66.52166781306492,66.28276294474057,66.29681396484375,679700
2010-07-14,66.52877052613178,66.73957359038192,66.40228975977062,66.62714385986328,566500
2010-07-15,66.76759227097716,67.09784749071419,66.76759227097716,66.97136688232422,703600
2010-07-16,67.02762420937313,67.40003808124062,67.02762420937313,67.35787963867188,864200
2010-07-19,67.25949160584284,67.34380847247769,67.11895455988449,67.18219757080078,489800
2010-07-20,67.3860113723098,67.53357133549322,67.23845140912637,67.25250244140625,895900
2010-07-21,67.30161139680666,67.74429613622537,67.29458320830906,67.6810531616211,470700
2010-07-22,67.49139610140892,67.49139610140892,67.30167236665886,67.30870056152344,656800
2010-07-23,67.35785550953793,67.40704212856214,66.8589611277383,67.0908432006836,799500
2010-07-26,67.06271746671138,67.14001146990151,66.91515764996782,67.06974029541016,626300
2010-07-27,66.85188823201804,67.00647617727458,66.82378084552269,66.83783721923828,528200
2010-07-28,66.88007386169562,67.18222191883473,66.82385902293902,67.12600708007812,933000
2010-07-29,67.09785035862309,67.39999819375038,67.0556919410038,67.26649475097656,737300
2010-07-30,67.61786048377036,67.70217735802653,67.477323425109,67.66001892089844,563600
2010-08-02,67.48598041300656,67.57756609015512,67.40848277270327,67.45075225830078,1160900
2010-08-03,67.65508879945185,67.81713084605519,67.62690734025718,67.76781463623047,911900
2010-08-04,67.73965077278817,67.75373881851309,67.48602294921875,67.48602294921875,777600
2010-08-05,67.71850339352552,67.83827057258988,67.65509376192054,67.81008911132812,817400
2010-08-06,68.11302721910666,68.26097584665654,68.00734809226711,68.2539291381836,438400
2010-08-09,68.16232474093063,68.25391042571516,68.1270965832877,68.23982238769531,464800
2010-08-10,68.20459569598599,68.63435342816805,68.14119146094059,68.58503723144531,641200
2010-08-11,68.83163451717141,68.99367655910272,68.78936501713002,68.97254180908203,911200
2010-08-12,69.01485510552787,69.0219018183611,68.72600438016948,68.79645538330078,1701100
2010-08-13,68.93025839318555,69.10638845495276,68.88798889838155,69.09230041503906,705800
2010-08-16,69.5079369419017,69.61361062841618,69.42339261762979,69.59247589111328,1453200
2010-08-17,69.40936358166361,69.42345700297643,69.11346623487853,69.24028015136719,774300
2010-08-18,69.42341987262029,69.50796423008353,69.14161072280523,69.16979217529297,1148600
2010-08-19,69.14867194586607,69.58547111346601,69.12753719582912,69.47979736328125,684100
2010-08-20,69.47272537101489,69.5220415615075,69.2190977127495,69.25432586669922,306000
2010-08-23,69.22621054546751,69.39529402080407,69.15575954533284,69.34597778320312,575600
2010-08-24,69.72636343827934,70.02226062540767,69.63477237436169,69.89544677734375,973400
2010-08-25,70.07862360291323,70.21248415797042,69.51500530536315,69.57841491699219,690100
2010-08-26,69.61363762886144,69.89544677734375,69.54318668550648,69.89544677734375,845000
2010-08-27,69.59250914545039,69.83909015691191,68.97253326305247,69.09230041503906,1014100
2010-08-30,69.31779864947985,69.62778951062307,69.26143569744164,69.62074279785156,463500
2010-08-31,69.90249024084763,69.98702921892615,69.75454165414801,69.93067169189453,1276700
2010-09-01,69.66719469157417,69.70251071310236,69.15867415699113,69.42706298828125,1268700
2010-09-02,69.26468060469776,69.27880379323116,69.0951753999304,69.1375503540039,1273500
2010-09-03,68.59370957468457,68.86209322895756,68.56545781289701,68.74202728271484,1308300
2010-09-07,69.10929629627707,69.30705326002543,69.02454639094098,69.2858657836914,778200
2010-09-08,69.10221270641799,69.2152197332652,68.94683612721049,69.09515380859375,1124900
2010-09-09,68.78441121965086,68.84091475060967,68.5160275303065,68.55133819580078,929300
2010-09-10,68.36059516707442,68.43828611780535,68.21227754889793,68.35353088378906,725300
2010-09-13,68.31121222000525,68.72085477241546,68.31121222000525,68.67847442626953,1450100
2010-09-14,68.80558633679637,69.06691107918296,68.7985274380495,69.0245361328125,590900
2010-09-15,68.93270335349634,69.09514959757098,68.74906964029702,68.78438568115234,900600
2010-09-16,68.70672192582695,68.76322545819544,68.4100864636026,68.54428100585938,2902900
2010-09-17,68.74909286630538,68.89035168897784,68.62902690838861,68.69965362548828,1738600
2010-09-20,68.80554107993379,68.91148376464844,68.6572234767208,68.91148376464844,619900
2010-09-21,69.10930924303645,69.5613267844191,68.86917728163435,69.55426788330078,1279500
2010-09-22,69.75199870299903,69.9356270556857,69.61073990654147,69.6601791381836,978800
2010-09-23,70.02042676559402,70.02042676559402,69.60372517568507,69.75910186767578,514000
2010-09-24,69.4695208194474,69.54014755833273,69.38476549970014,69.41301727294922,1317500
2010-09-27,69.66725581173348,69.95683235460316,69.66725581173348,69.94976806640625,782100
2010-09-28,69.97093009070798,70.27462971102814,69.96386580508069,70.18281555175781,776000
2010-09-29,70.19698526917509,70.23230133225198,69.97804076582749,70.01335144042969,820400
2010-09-30,69.96387663566432,69.97094092238518,69.49773609305451,69.9285659790039,813200
2010-10-01,69.73955314510506,70.05104477956291,69.64751698392939,69.96609497070312,846600
2010-10-04,70.10768215377699,70.25634972166826,70.05812629781325,70.21387481689453,1260800
2010-10-05,70.25633811325334,70.29881841219128,70.15014546768195,70.22801971435547,1092900
2010-10-06,70.70944786494576,70.87935832122187,70.61741708535111,70.6811294555664,614400
2010-10-07,70.7377683311228,70.83688006624018,70.67405595905497,70.7519302368164,534700
2010-10-08,70.93594783074818,71.06337789707905,70.77312382449163,70.78020477294922,868200
2010-10-11,70.87935447962185,70.93598589412687,70.76608084824379,70.85103607177734,400300
2010-10-12,70.86517465998637,70.97844826272822,70.60323890571547,70.64571380615234,991900
2010-10-13,70.42625295231831,70.67403220683781,70.31297934957645,70.64571380615234,473800
2010-10-14,70.61741220506262,70.6598871156041,70.19264689609604,70.24220275878906,955100
2010-10-15,70.1430637224002,70.1926195657981,69.81741026561656,69.93775939941406,807100
2010-10-18,70.24930086962006,70.43336246104688,70.15018371884027,70.27053833007812,1149600
2010-10-19,70.17846550781842,70.61031164904111,70.16430900862957,70.51119995117188,763700
2010-10-20,70.34840081014987,70.6244985521281,70.29176399097886,70.46875,615100
2010-10-21,70.34838308459919,70.41209543922483,70.07936096191406,70.07936096191406,594300
2010-10-22,70.00154281462446,70.1643724089319,69.99446725922782,70.10065460205078,643600
2010-10-25,70.36962053614107,70.440413841675,70.0510425594639,70.07936096191406,1436800
2010-10-26,69.85281224792797,69.88821159779197,69.61211395263672,69.61211395263672,831800
2010-10-27,69.46345550497517,69.51301136056705,69.20151432474202,69.2085952758789,1223500
2010-10-28,69.4705219543632,69.67582630097294,69.43512800568169,69.61211395263672,738700
2010-10-29,69.76082088107786,69.97320089660647,69.72542151123035,69.92364501953125,768600
2010-11-01,70.14010245374892,70.14010245374892,69.75690551104353,69.80657958984375,1042700
2010-11-02,69.98393635296479,70.06199633571913,69.94135473523953,70.04070281982422,356700
2010-11-03,70.2749277381932,70.38847157269977,69.84205134375593,70.26782989501953,912000
2010-11-04,70.67940547533222,70.92777580110666,70.67940547533222,70.83552551269531,1092500
2010-11-05,70.73614887830618,70.85678507163222,70.5374526977539,70.5374526977539,1108100
2010-11-08,70.64385833922286,70.7290107028605,70.4806406188144,70.55870056152344,469400
2010-11-09,70.55870196503187,70.5941857266279,69.94132024606948,69.96260833740234,744600
2010-11-10,70.00523542110226,70.28199161637978,69.5865495012815,70.2252197265625,1298900
2010-11-11,70.26779960271948,70.3032833892228,69.95556502056611,70.14716339111328,403500
2010-11-12,69.97678852725336,70.11162029461623,69.55810297210269,69.56520080566406,2041400
2010-11-15,69.16077542461834,69.35237921106177,68.66403489322006,68.67112731933594,1174200
2010-11-16,68.9762890188419,69.21756692677745,68.58599432333722,69.18208312988281,954600
2010-11-17,69.20335224087808,69.3807603485049,68.89821007919733,68.98336791992188,580200
2010-11-18,68.80597948635241,68.86984923867489,68.55051130519716,68.82017517089844,2968200
2010-11-19,68.81301406648421,68.96913396856023,68.7775303018079,68.9620361328125,530600
2010-11-22,69.1749325595597,69.33814489433205,69.09687260325546,69.33104705810547,495400
2010-11-23,69.60779544424427,69.70714889827775,69.39490910747512,69.47296905517578,659400
2010-11-24,69.18204659249595,69.2175303706504,68.67820834427631,68.7278823852539,1112700
2010-11-26,68.91241680842472,69.0330530415768,68.84854706412462,69.02595520019531,210100
2010-11-29,69.22466949296525,69.26724572089046,69.04726132452,69.17499542236328,527800
2010-11-30,69.55107663082273,69.56526689736653,69.23173878589616,69.29560852050781,874200
2010-12-01,68.58348162500477,68.77554996962859,68.34872720475106,68.38429260253906,1967700
2010-12-02,68.34163231023993,68.54081596468782,68.1993598220193,68.21358489990234,983500
2010-12-03,68.64757977550168,68.67603538213129,68.14962022786372,68.22075653076172,374500
2010-12-06,68.54793014698734,68.65463722516044,68.41276748614492,68.64752197265625,902000
2010-12-07,68.04289151088558,68.10691253501292,67.34574293762502,67.50936126708984,1335700
2010-12-08,67.04694307688166,67.0753986642173,66.46361710487169,66.93312072753906,2155300
2010-12-09,67.10389505776465,67.23194256496723,66.79800409207802,67.075439453125,1664700
2010-12-10,66.85487110638051,66.93311718322477,66.50629425048828,66.50629425048828,1002400
2010-12-13,66.40675842867883,66.91183329164446,66.30716650794491,66.71976470947266,1323400
2010-12-14,66.44231852384861,66.59882163886775,65.80208097483928,66.01549530029297,1878500
2010-12-15,66.18617825520275,66.30711042418551,65.51748555813661,65.74512481689453,1871900
2010-12-16,65.77358111839635,66.15060813600302,65.4890306850155,66.13638305664062,1351000
2010-12-17,66.29998468896024,66.77660889095581,66.24307895377851,66.7054672241211,1361700
2010-12-20,66.95443611211425,67.12516413132252,66.54895367440344,66.6983413696289,804000
2010-12-21,66.81217399650026,66.84774482975762,66.49205820657265,66.84062957763672,848500
2010-12-22,66.80510920088267,66.83355937384846,66.56323931186697,66.65571594238281,308900
2010-12-23,66.54184583054946,66.54184583054946,66.32843171227518,66.42091369628906,540600
2010-12-27,66.42089960706284,66.70544446794214,66.2430563553406,66.67699432373047,407100
2010-12-28,66.56149716936555,66.59716238581349,65.97662353515625,65.97662353515625,955200
2010-12-29,66.05503623941728,66.83248734756627,65.95518023363198,66.71836853027344,1362200
2010-12-30,66.59003513335276,66.68275708724896,66.36179187305179,66.58290100097656,529800
2010-12-31,66.63991210068356,67.15346040319152,66.6256492886114,66.91808319091797,674300
2011-01-03,66.46878996949668,66.89674545306316,66.36179973816775,66.71129608154297,1396100
2011-01-04,66.79684673043899,66.96089359761216,66.67559375179,66.86817169189453,1234100
2011-01-05,66.37606280723536,66.45452194771548,66.01230363782668,66.14781951904297,1111900
2011-01-06,66.34037399887681,66.54008610844731,66.2191155537117,66.49015808105469,1452400
2011-01-07,66.54719434964125,67.05360855668322,66.4616011466608,66.9323501586914,736500
2011-01-10,67.05360861150596,67.16059875488281,66.91808740044564,67.16059875488281,1096400
2011-01-11,67.07503605904532,67.07503605904532,66.73266853287203,66.89672088623047,760400
2011-01-12,66.62570127802923,66.82541345334535,66.5044427929456,66.70415496826172,753000
2011-01-13,66.68277899552848,67.15353393554688,66.66138203311861,67.15353393554688,1051500
2011-01-14,67.28188455166085,67.35320953481106,66.94665114493282,66.96804809570312,734500
2011-01-18,66.81821025719007,66.93232905009604,66.5756989794325,66.80394744873047,1063800
2011-01-19,66.77540099219833,67.02504089574924,66.76826686874209,66.97511291503906,732200
2011-01-20,66.68274915355549,66.73267719075142,66.29045898751552,66.45450592041016,697000
2011-01-21,66.40457844984026,66.67562103271484,66.3189906377729,66.67562103271484,523900
2011-01-24,66.70413620747145,66.80399770879173,66.6399453584946,66.6827392578125,497800
2011-01-25,66.81110577954992,67.1748701367354,66.62566197856908,67.01795196533203,1126500
2011-01-26,66.87532810899647,66.88245679829588,66.54722882355438,66.61141967773438,869900
2011-01-27,66.66846787346593,66.90384517296876,66.51868380334953,66.86104583740234,531500
2011-01-28,66.69698319272506,67.27472238978946,66.68271493699167,67.16773223876953,1056600
2011-01-31,67.09641705781652,67.19627309551362,66.82538001860242,66.90383911132812,555100
2011-02-01,66.67860453675779,66.75726069972222,66.51414016271916,66.5927963256836,1009200
2011-02-02,66.76444745044618,66.80019679874808,66.32826503107651,66.4355239868164,1120000
2011-02-03,66.20668650487147,66.33539613060755,66.02792343887225,66.05652618408203,1310900
2011-02-04,65.884901919613,65.97785673129086,65.53452790822678,65.64893341064453,1523900
2011-02-07,65.47729211729697,65.64175642919051,65.39863598405384,65.62030029296875,850700
2011-02-08,65.57018855772425,65.62739395927056,65.11970829521367,65.16976165771484,997200
2011-02-09,65.29853602348696,65.6775126386641,65.14122374048979,65.54165649414062,786000
2011-02-10,65.47013371109412,65.57024051542086,65.26992010244065,65.3271255493164,617000
2011-02-11,65.61315040096183,65.7990599288967,65.49873950185241,65.62744903564453,1492700
2011-02-14,65.53452790822678,65.79909370123863,65.53452790822678,65.64893341064453,1311100
2011-02-15,65.62746894969361,65.81338398945462,65.60601826345456,65.79907989501953,603700
2011-02-16,65.72761982902978,65.89923634475873,65.55600876871807,65.70616912841797,620100
2011-02-17,65.95640348999977,66.05651034652469,65.86344868191651,65.94925689697266,776500
2011-02-18,65.7776242290425,65.9420885701136,65.68466944390599,65.9349365234375,418400
2011-02-22,66.15655791121375,66.57844110453173,66.12080861187437,66.5712890625,1383500
2011-02-23,66.55709703622347,66.6786546684097,66.35688318193593,66.40693664550781,651700
2011-02-24,66.60704814914783,66.7500562666254,66.49978933333465,66.57844543457031,508800
2011-02-25,66.55702323353657,66.7929916381836,66.55702323353657,66.7929916381836,571900
2011-02-28,66.80021468990793,66.85026815527013,66.73586257247877,66.76446533203125,372400
2011-03-01,66.4605375450524,66.86906212983773,66.43186848162092,66.84039306640625,530800
2011-03-02,66.72568180794919,66.8618584207934,66.48916625976562,66.48916625976562,425400
2011-03-03,66.2598293856507,66.29566706858853,66.0233192696742,66.03765106201172,616800
2011-03-04,66.19536501150391,66.52505109964163,66.17386457698319,66.5107192993164,637300
2011-03-07,66.23117732066304,66.58236370867282,66.1953396314919,66.3458480834961,489600
2011-03-08,66.3100184251493,66.38169381217219,66.18101038379814,66.18817901611328,538100
2011-03-09,66.33868728877773,66.6970423505677,66.25268557350928,66.57520294189453,626000
2011-03-10,66.75439425422925,67.14141845703125,66.65405525365823,67.14141845703125,1576500
2011-03-11,67.14859517790586,67.17726424838828,66.89057901163012,66.98374938964844,690300
2011-03-14,67.18443922950561,67.35645368264933,67.13426971435547,67.13426971435547,806200
2011-03-15,67.75061659802142,67.84379242670057,67.34926062237295,67.3779296875,1661100
2011-03-16,67.71476852367813,68.29530191948791,67.60009229000204,67.95127868652344,1588800
2011-03-17,67.75066839463796,67.88684519108477,67.55715889217022,67.74349975585938,639900
2011-03-18,67.5355915715293,67.7434326776849,67.51408567648825,67.70043182373047,1513200
2011-03-21,67.47823590164272,67.49973632302721,67.1843822278884,67.34922790527344,1029000
2011-03-22,67.22737636165013,67.39221654111482,67.21303910461582,67.38504791259766,573500
2011-03-23,67.57858873720104,67.60725779429391,67.21306509434639,67.299072265625,696900
2011-03-24,67.10553311323821,67.19870888194879,66.92635567256283,66.95502471923828,1098100
2011-03-25,67.06974799874473,67.09841706555007,66.72572466514607,66.77589416503906,782400
2011-03-28,66.68265445436967,66.85466320826103,66.6181477541231,66.79732513427734,634900
2011-03-29,66.71849913153652,66.89051338566871,66.51065814356639,66.60382843017578,1047300
2011-03-30,66.61822901803616,66.85474476068663,66.59672858108,66.83324432373047,773500
2011-03-31,66.94787125849156,66.96937167959788,66.6325171674325,66.66118621826172,1093100
2011-04-01,66.50166040744035,66.80348205566406,66.48010250152181,66.80348205566406,1062700
2011-04-04,66.89693056783081,67.0550292568972,66.84662693791736,66.95442199707031,886100
2011-04-05,66.85375548944772,66.8968712818246,66.55193397745029,66.61660766601562,777000
2011-04-06,66.53043050936182,66.53043050936182,66.30047029075683,66.32921600341797,857500
2011-04-07,66.34351439018621,66.45849711651556,66.19979146495268,66.3363265991211,743800
2011-04-08,66.12082184426157,66.26454494258884,66.07051821157854,66.14237976074219,595100
2011-04-11,66.1639203331681,66.30764339382014,66.08487100500447,66.22859954833984,364200
2011-04-12,66.5088678450175,66.73882804719716,66.4944922483717,66.60228729248047,1055400
2011-04-13,66.46574576870964,66.86099243164062,66.44418785667406,66.86099243164062,678700
2011-04-14,66.96879686058887,66.96879686058887,66.63822937011719,66.63822937011719,1036300
2011-04-15,67.02622602790515,67.1555788913557,66.93999444072463,67.12683868408203,881400
2011-04-18,67.07656997115944,67.37120935844156,66.93284691760132,67.29216003417969,902400
2011-04-19,67.28497778303235,67.44307644458827,67.2634198714899,67.37840270996094,532000
2011-04-20,67.28494121547064,67.29931680380852,67.09091463435338,67.11247253417969,708200
2011-04-21,67.16997618659462,67.3280747910951,67.14123048735077,67.16278839111328,670600
2011-04-25,67.24188754537761,67.42154418683504,67.20595402401189,67.39998626708984,826200
2011-04-26,67.4789833584982,67.68738555908203,67.44304986496668,67.68738555908203,519700
